Date,Year,Month,Geopolitical_Zone,State,Avg_Temp_C,Min_Temp_C,Max_Temp_C,Temp_Range_C,Heat_Stress_Days,Cold_Stress_Days
2018-04-01,2018,4,North-Central,Benue,28.42,23.1,35.97,12.9,2,0
2018-05-01,2018,5,North-Central,Benue,27.68,22.93,36.33,13.4,3,0
2018-06-01,2018,6,North-Central,Benue,25.98,21.85,32.96,11.1,0,0
2018-07-01,2018,7,North-Central,Benue,25.53,21.53,31.35,9.8,0,0
2018-08-01,2018,8,North-Central,Benue,25.51,21.1,30.64,9.5,0,0
2018-09-01,2018,9,North-Central,Benue,25.52,21.72,31.73,10.0,0,0
2018-10-01,2018,10,North-Central,Benue,26.09,21.66,32.75,11.1,0,0
2018-11-01,2018,11,North-Central,Benue,26.6,18.47,33.79,15.3,0,0
2018-12-01,2018,12,North-Central,Benue,24.78,15.31,34.38,19.1,0,0
2019-01-01,2019,1,North-Central,Benue,26.74,16.64,36.84,20.2,6,0
2019-02-01,2019,2,North-Central,Benue,28.04,18.67,37.88,19.2,7,0
2019-03-01,2019,3,North-Central,Benue,29.43,23.17,39.43,16.3,1,0
2019-04-01,2019,4,North-Central,Benue,30.26,24.2,39.05,14.8,6,0
2019-05-01,2019,5,North-Central,Benue,28.58,23.49,35.82,12.3,5,0
2019-06-01,2019,6,North-Central,Benue,27.86,22.73,36.54,13.8,9,0
2019-07-01,2019,7,North-Central,Benue,26.0,21.55,33.71,12.2,0,0
2019-08-01,2019,8,North-Central,Benue,25.25,20.78,30.56,9.8,0,0
2019-09-01,2019,9,North-Central,Benue,25.48,21.64,30.78,9.1,0,0
2019-10-01,2019,10,North-Central,Benue,25.36,21.31,31.65,10.3,0,0
2019-11-01,2019,11,North-Central,Benue,27.07,19.73,33.61,13.9,0,0
2019-12-01,2019,12,North-Central,Benue,23.89,14.14,33.16,19.0,0,0
2020-01-01,2020,1,North-Central,Benue,24.48,13.81,35.73,21.9,9,0
2020-02-01,2020,2,North-Central,Benue,27.64,15.3,39.0,23.7,7,0
2020-03-01,2020,3,North-Central,Benue,29.52,19.23,39.48,20.2,6,0
2020-04-01,2020,4,North-Central,Benue,27.89,21.36,34.29,12.9,0,0
2020-05-01,2020,5,North-Central,Benue,27.34,23.11,34.71,11.6,0,0
2020-06-01,2020,6,North-Central,Benue,26.08,22.29,31.56,9.3,0,0
2020-07-01,2020,7,North-Central,Benue,25.02,21.41,30.04,8.6,0,0
2020-08-01,2020,8,North-Central,Benue,25.29,20.4,31.28,10.9,0,0
2020-09-01,2020,9,North-Central,Benue,25.23,20.76,30.78,10.0,0,0
2020-10-01,2020,10,North-Central,Benue,25.83,20.53,32.57,12.0,0,0
2020-11-01,2020,11,North-Central,Benue,25.95,17.63,33.87,16.2,0,0
2020-12-01,2020,12,North-Central,Benue,26.71,16.57,35.21,18.6,0,0
2021-01-01,2021,1,North-Central,Benue,27.12,16.72,36.65,19.9,4,0
2021-02-01,2021,2,North-Central,Benue,28.04,18.07,38.58,20.5,3,0
2021-03-01,2021,3,North-Central,Benue,28.62,19.93,39.16,19.2,5,0
2021-04-01,2021,4,North-Central,Benue,28.31,21.59,38.05,16.5,1,0
2021-05-01,2021,5,North-Central,Benue,28.11,23.16,35.86,12.7,8,0
2021-06-01,2021,6,North-Central,Benue,26.39,22.12,33.69,11.6,0,0
2021-07-01,2021,7,North-Central,Benue,25.44,20.83,30.67,9.8,0,0
2021-08-01,2021,8,North-Central,Benue,25.3,21.0,30.95,10.0,0,0
2021-09-01,2021,9,North-Central,Benue,25.74,21.36,31.1,9.7,0,0
2021-10-01,2021,10,North-Central,Benue,26.15,22.32,32.02,9.7,0,0
2021-11-01,2021,11,North-Central,Benue,26.2,18.09,32.16,14.1,0,0
2021-12-01,2021,12,North-Central,Benue,22.82,15.09,31.4,16.3,0,0
2022-01-01,2022,1,North-Central,Benue,22.35,11.86,31.59,19.7,0,0
2022-02-01,2022,2,North-Central,Benue,23.59,12.03,33.36,21.3,0,0
2022-03-01,2022,3,North-Central,Benue,27.41,18.33,34.55,16.2,0,0
2022-04-01,2022,4,North-Central,Benue,27.45,22.38,34.56,12.2,0,0
2022-05-01,2022,5,North-Central,Benue,26.57,22.36,32.15,9.8,0,0
2022-06-01,2022,6,North-Central,Benue,25.54,22.13,30.4,8.3,0,0
2022-07-01,2022,7,North-Central,Benue,25.29,21.79,30.33,8.5,0,0
2022-08-01,2022,8,North-Central,Benue,24.97,21.23,30.25,9.0,0,0
2022-09-01,2022,9,North-Central,Benue,25.01,20.97,30.1,9.1,0,0
2022-10-01,2022,10,North-Central,Benue,25.59,19.32,31.05,11.7,0,0
2022-11-01,2022,11,North-Central,Benue,24.47,16.25,32.26,16.0,0,0
2022-12-01,2022,12,North-Central,Benue,22.66,13.46,31.15,17.7,0,0
2023-01-01,2023,1,North-Central,Benue,23.71,13.63,33.69,20.1,0,0
2023-02-01,2023,2,North-Central,Benue,25.61,14.38,34.83,20.4,0,0
2023-03-01,2023,3,North-Central,Benue,27.58,22.16,34.67,12.5,0,0
2023-04-01,2023,4,North-Central,Benue,28.18,23.21,35.7,12.5,3,0
2023-05-01,2023,5,North-Central,Benue,28.25,23.18,34.76,11.6,0,0
2023-06-01,2023,6,North-Central,Benue,26.6,22.01,31.85,9.8,0,0
2023-07-01,2023,7,North-Central,Benue,26.48,22.0,32.71,10.7,0,0
2023-08-01,2023,8,North-Central,Benue,26.39,22.04,32.07,10.0,0,0
2023-09-01,2023,9,North-Central,Benue,26.61,22.13,33.43,11.3,0,0
2023-10-01,2023,10,North-Central,Benue,27.04,22.74,32.81,10.1,0,0
2023-11-01,2023,11,North-Central,Benue,26.83,19.33,33.9,14.6,0,0
2023-12-01,2023,12,North-Central,Benue,26.2,15.92,35.05,19.1,1,0
1990-01-01,1990,1,North-Central,FCT,23.62,13.73,33.76,20.0,0,0
1990-02-01,1990,2,North-Central,FCT,24.49,14.73,35.47,20.7,3,0
1990-03-01,1990,3,North-Central,FCT,26.62,16.07,38.61,22.5,0,0
1990-04-01,1990,4,North-Central,FCT,27.02,22.09,36.33,14.2,4,0
1990-05-01,1990,5,North-Central,FCT,25.22,21.08,30.88,9.8,0,0
1990-06-01,1990,6,North-Central,FCT,24.89,21.03,30.58,9.5,0,0
1990-07-01,1990,7,North-Central,FCT,23.71,20.01,29.99,10.0,0,0
1990-08-01,1990,8,North-Central,FCT,23.79,19.75,29.3,9.6,0,0
1990-09-01,1990,9,North-Central,FCT,24.15,19.37,29.87,10.5,0,0
1990-10-01,1990,10,North-Central,FCT,24.5,18.37,31.08,12.7,0,0
1990-11-01,1990,11,North-Central,FCT,24.37,17.89,30.93,13.0,0,0
1990-12-01,1990,12,North-Central,FCT,24.29,13.43,31.87,18.4,0,0
1991-01-01,1991,1,North-Central,FCT,23.58,12.04,34.54,22.5,0,0
1991-02-01,1991,2,North-Central,FCT,26.68,16.41,35.8,19.4,7,0
1991-03-01,1991,3,North-Central,FCT,27.39,19.35,37.83,18.5,5,0
1991-04-01,1991,4,North-Central,FCT,26.33,21.04,33.49,12.5,0,0
1991-05-01,1991,5,North-Central,FCT,25.4,20.36,31.45,11.1,0,0
1991-06-01,1991,6,North-Central,FCT,24.83,20.8,30.15,9.3,0,0
1991-07-01,1991,7,North-Central,FCT,23.73,19.2,28.97,9.8,0,0
1991-08-01,1991,8,North-Central,FCT,23.02,19.3,28.11,8.8,0,0
1991-09-01,1991,9,North-Central,FCT,24.33,20.24,30.41,10.2,0,0
1991-10-01,1991,10,North-Central,FCT,24.08,18.65,30.58,11.9,0,0
1991-11-01,1991,11,North-Central,FCT,23.72,16.2,31.2,15.0,0,0
1991-12-01,1991,12,North-Central,FCT,21.95,12.79,32.02,19.2,0,0
1992-01-01,1992,1,North-Central,FCT,22.12,9.86,33.67,23.8,0,0
1992-02-01,1992,2,North-Central,FCT,24.6,14.93,35.94,21.0,6,0
1992-03-01,1992,3,North-Central,FCT,27.2,17.47,37.31,19.8,9,0
1992-04-01,1992,4,North-Central,FCT,26.61,21.56,35.64,14.1,2,0
1992-05-01,1992,5,North-Central,FCT,25.45,21.24,32.33,11.1,0,0
1992-06-01,1992,6,North-Central,FCT,24.36,20.74,30.06,9.3,0,0
1992-07-01,1992,7,North-Central,FCT,23.28,19.84,29.14,9.3,0,0
1992-08-01,1992,8,North-Central,FCT,22.97,19.87,28.24,8.4,0,0
1992-09-01,1992,9,North-Central,FCT,23.38,19.24,29.34,10.1,0,0
1992-10-01,1992,10,North-Central,FCT,24.06,18.29,30.53,12.2,0,0
1992-11-01,1992,11,North-Central,FCT,22.67,12.96,31.21,18.2,0,0
1992-12-01,1992,12,North-Central,FCT,21.89,12.52,31.36,18.8,0,0
1993-01-01,1993,1,North-Central,FCT,21.46,11.74,32.13,20.4,0,0
1993-02-01,1993,2,North-Central,FCT,24.54,13.46,34.93,21.5,0,0
1993-03-01,1993,3,North-Central,FCT,25.99,13.22,36.66,23.4,8,0
1993-04-01,1993,4,North-Central,FCT,26.42,19.09,36.72,17.6,2,0
1993-05-01,1993,5,North-Central,FCT,25.72,21.62,31.47,9.8,0,0
1993-06-01,1993,6,North-Central,FCT,24.7,20.2,29.93,9.7,0,0
1993-07-01,1993,7,North-Central,FCT,23.55,20.04,29.53,9.5,0,0
1993-08-01,1993,8,North-Central,FCT,23.47,19.74,28.71,9.0,0,0
1993-09-01,1993,9,North-Central,FCT,23.89,19.64,29.64,10.0,0,0
1993-10-01,1993,10,North-Central,FCT,24.54,19.51,31.0,11.5,0,0
1993-11-01,1993,11,North-Central,FCT,24.52,18.0,31.04,13.0,0,0
1993-12-01,1993,12,North-Central,FCT,22.81,13.3,31.19,17.9,0,0
1994-01-01,1994,1,North-Central,FCT,23.34,12.66,32.63,20.0,0,0
1994-02-01,1994,2,North-Central,FCT,24.14,14.23,34.1,19.9,0,0
1994-03-01,1994,3,North-Central,FCT,26.74,20.12,37.3,17.2,0,0
1994-04-01,1994,4,North-Central,FCT,26.25,19.27,35.96,16.7,8,0
1994-05-01,1994,5,North-Central,FCT,25.31,21.26,32.65,11.4,0,0
1994-06-01,1994,6,North-Central,FCT,24.59,20.67,30.16,9.5,0,0
1994-07-01,1994,7,North-Central,FCT,23.44,19.86,28.61,8.8,0,0
1994-08-01,1994,8,North-Central,FCT,22.91,19.58,28.41,8.8,0,0
1994-09-01,1994,9,North-Central,FCT,23.5,20.15,29.76,9.6,0,0
1994-10-01,1994,10,North-Central,FCT,24.12,19.78,30.32,10.5,0,0
1994-11-01,1994,11,North-Central,FCT,22.68,14.03,30.23,16.2,0,0
1994-12-01,1994,12,North-Central,FCT,20.82,11.31,31.05,19.7,0,0
1995-01-01,1995,1,North-Central,FCT,22.67,14.01,32.23,18.2,0,0
1995-02-01,1995,2,North-Central,FCT,23.62,14.69,33.56,18.9,0,0
1995-03-01,1995,3,North-Central,FCT,26.28,17.47,36.04,18.6,1,0
1995-04-01,1995,4,North-Central,FCT,26.5,20.25,36.08,15.8,8,0
1995-05-01,1995,5,North-Central,FCT,25.46,20.76,31.41,10.6,0,0
1995-06-01,1995,6,North-Central,FCT,24.74,20.81,30.11,9.3,0,0
1995-07-01,1995,7,North-Central,FCT,23.51,20.19,28.47,8.3,0,0
1995-08-01,1995,8,North-Central,FCT,23.54,19.86,28.46,8.6,0,0
1995-09-01,1995,9,North-Central,FCT,24.21,20.18,30.49,10.3,0,0
1995-10-01,1995,10,North-Central,FCT,24.55,20.4,30.21,9.8,0,0
1995-11-01,1995,11,North-Central,FCT,22.9,14.16,30.23,16.1,0,0
1995-12-01,1995,12,North-Central,FCT,22.58,13.88,31.16,17.3,0,0
1996-01-01,1996,1,North-Central,FCT,23.71,14.0,33.34,19.3,0,0
1996-02-01,1996,2,North-Central,FCT,25.38,15.91,34.86,19.0,0,0
1996-03-01,1996,3,North-Central,FCT,26.17,20.03,35.75,15.7,6,0
1996-04-01,1996,4,North-Central,FCT,26.26,21.0,34.75,13.8,0,0
1996-05-01,1996,5,North-Central,FCT,25.56,21.34,32.07,10.7,0,0
1996-06-01,1996,6,North-Central,FCT,24.58,20.54,30.46,9.9,0,0
1996-07-01,1996,7,North-Central,FCT,23.6,19.96,29.01,9.0,0,0
1996-08-01,1996,8,North-Central,FCT,23.42,19.58,28.6,9.0,0,0
1996-09-01,1996,9,North-Central,FCT,23.77,19.5,29.77,10.3,0,0
1996-10-01,1996,10,North-Central,FCT,23.99,16.22,29.63,13.4,0,0
1996-11-01,1996,11,North-Central,FCT,22.27,14.53,30.63,16.1,0,0
1996-12-01,1996,12,North-Central,FCT,22.2,12.64,30.51,17.9,0,0
1997-01-01,1997,1,North-Central,FCT,23.0,13.1,31.67,18.6,0,0
1997-02-01,1997,2,North-Central,FCT,22.91,13.06,34.59,21.5,0,0
1997-03-01,1997,3,North-Central,FCT,25.69,16.97,35.69,18.7,7,0
1997-04-01,1997,4,North-Central,FCT,25.51,20.1,34.08,14.0,0,0
1997-05-01,1997,5,North-Central,FCT,25.25,20.54,30.86,10.3,0,0
1997-06-01,1997,6,North-Central,FCT,24.7,20.39,30.59,10.2,0,0
1997-07-01,1997,7,North-Central,FCT,23.86,19.71,30.4,10.7,0,0
1997-08-01,1997,8,North-Central,FCT,23.89,19.92,30.05,10.1,0,0
1997-09-01,1997,9,North-Central,FCT,24.61,20.68,30.01,9.3,0,0
1997-10-01,1997,10,North-Central,FCT,24.97,21.04,30.86,9.8,0,0
1997-11-01,1997,11,North-Central,FCT,24.49,17.11,31.94,14.8,0,0
1997-12-01,1997,12,North-Central,FCT,22.49,13.66,31.44,17.8,0,0
1998-01-01,1998,1,North-Central,FCT,22.74,11.54,33.77,22.2,0,0
1998-02-01,1998,2,North-Central,FCT,25.54,16.41,36.61,20.2,1,0
1998-03-01,1998,3,North-Central,FCT,27.39,17.06,39.58,22.5,2,0
1998-04-01,1998,4,North-Central,FCT,27.6,22.5,35.92,13.4,4,0
1998-05-01,1998,5,North-Central,FCT,26.38,21.88,31.74,9.9,0,0
1998-06-01,1998,6,North-Central,FCT,25.21,21.51,31.33,9.8,0,0
1998-07-01,1998,7,North-Central,FCT,24.12,20.58,29.64,9.1,0,0
1998-08-01,1998,8,North-Central,FCT,23.75,20.08,29.51,9.4,0,0
1998-09-01,1998,9,North-Central,FCT,24.22,19.96,29.93,10.0,0,0
1998-10-01,1998,10,North-Central,FCT,24.79,17.71,31.37,13.7,0,0
1998-11-01,1998,11,North-Central,FCT,24.14,16.23,31.72,15.5,0,0
1998-12-01,1998,12,North-Central,FCT,23.06,13.4,31.83,18.4,0,0
1999-01-01,1999,1,North-Central,FCT,23.63,12.33,33.43,21.1,0,0
1999-02-01,1999,2,North-Central,FCT,25.78,17.3,36.19,18.9,7,0
1999-03-01,1999,3,North-Central,FCT,27.83,20.71,38.63,17.9,9,0
1999-04-01,1999,4,North-Central,FCT,27.96,19.93,39.5,19.6,0,0
1999-05-01,1999,5,North-Central,FCT,27.26,21.84,36.77,14.9,8,0
1999-06-01,1999,6,North-Central,FCT,25.86,20.26,35.08,14.8,5,0
1999-07-01,1999,7,North-Central,FCT,24.71,19.85,32.59,12.7,0,0
1999-08-01,1999,8,North-Central,FCT,24.21,19.28,31.38,12.1,0,0
1999-09-01,1999,9,North-Central,FCT,25.34,19.36,35.09,15.7,9,0
1999-10-01,1999,10,North-Central,FCT,25.55,19.37,35.77,16.4,2,0
1999-11-01,1999,11,North-Central,FCT,27.13,18.17,37.69,19.5,3,0
1999-12-01,1999,12,North-Central,FCT,26.42,16.49,37.2,20.7,0,0
2000-01-01,2000,1,North-Central,FCT,27.84,17.78,40.33,22.5,8,0
2000-02-01,2000,2,North-Central,FCT,27.81,17.44,40.04,22.6,5,0
2000-03-01,2000,3,North-Central,FCT,29.68,19.61,40.99,21.4,3,0
2000-04-01,2000,4,North-Central,FCT,28.68,22.68,39.49,16.8,1,0
2000-05-01,2000,5,North-Central,FCT,27.48,21.95,38.18,16.2,9,0
2000-06-01,2000,6,North-Central,FCT,24.43,20.16,29.77,9.6,0,0
2000-07-01,2000,7,North-Central,FCT,23.6,19.04,29.57,10.5,0,0
2000-08-01,2000,8,North-Central,FCT,23.64,20.24,29.15,8.9,0,0
2000-09-01,2000,9,North-Central,FCT,24.06,19.81,30.14,10.3,0,0
2000-10-01,2000,10,North-Central,FCT,24.33,17.8,30.34,12.5,0,0
2000-11-01,2000,11,North-Central,FCT,23.38,14.37,31.25,16.9,0,0
2000-12-01,2000,12,North-Central,FCT,21.69,11.84,30.8,19.0,0,0
2001-01-01,2001,1,North-Central,FCT,21.28,11.94,32.18,20.2,0,0
2001-02-01,2001,2,North-Central,FCT,23.16,12.4,34.95,22.6,0,0
2001-03-01,2001,3,North-Central,FCT,26.75,19.06,36.97,17.9,8,0
2001-04-01,2001,4,North-Central,FCT,26.4,20.59,34.0,13.4,0,0
2001-05-01,2001,5,North-Central,FCT,26.02,21.38,34.25,12.9,0,0
2001-06-01,2001,6,North-Central,FCT,24.68,20.52,29.83,9.3,0,0
2001-07-01,2001,7,North-Central,FCT,24.06,19.71,29.95,10.2,0,0
2001-08-01,2001,8,North-Central,FCT,23.93,19.85,29.49,9.6,0,0
2001-09-01,2001,9,North-Central,FCT,24.08,20.15,30.93,10.8,0,0
2001-10-01,2001,10,North-Central,FCT,24.81,17.6,33.29,15.7,0,0
2001-11-01,2001,11,North-Central,FCT,24.74,15.87,34.95,19.1,0,0
2001-12-01,2001,12,North-Central,FCT,24.88,15.57,36.56,21.0,3,0
2002-01-01,2002,1,North-Central,FCT,25.03,13.99,38.11,24.1,9,0
2002-02-01,2002,2,North-Central,FCT,27.59,17.22,41.16,23.9,6,0
2002-03-01,2002,3,North-Central,FCT,28.59,18.93,40.15,21.2,3,0
2002-04-01,2002,4,North-Central,FCT,26.97,21.88,39.77,17.9,2,0
2002-05-01,2002,5,North-Central,FCT,26.22,21.62,33.01,11.4,0,0
2002-06-01,2002,6,North-Central,FCT,25.01,20.89,30.32,9.4,0,0
2002-07-01,2002,7,North-Central,FCT,24.6,20.63,31.25,10.6,0,0
2002-08-01,2002,8,North-Central,FCT,24.1,20.14,29.91,9.8,0,0
2002-09-01,2002,9,North-Central,FCT,24.57,20.05,31.15,11.1,0,0
2002-10-01,2002,10,North-Central,FCT,24.54,19.38,31.14,11.8,0,0
2002-11-01,2002,11,North-Central,FCT,24.17,14.54,32.28,17.7,0,0
2002-12-01,2002,12,North-Central,FCT,23.57,12.76,34.47,21.7,0,0
2003-01-01,2003,1,North-Central,FCT,24.73,14.09,36.68,22.6,2,0
2003-02-01,2003,2,North-Central,FCT,27.4,17.22,39.77,22.6,6,0
2003-03-01,2003,3,North-Central,FCT,28.31,18.72,41.06,22.3,7,0
2003-04-01,2003,4,North-Central,FCT,27.04,22.0,39.58,17.6,8,0
2003-05-01,2003,5,North-Central,FCT,26.7,21.72,36.53,14.8,1,0
2003-06-01,2003,6,North-Central,FCT,25.19,20.54,32.03,11.5,0,0
2003-07-01,2003,7,North-Central,FCT,24.46,19.39,30.69,11.3,0,0
2003-08-01,2003,8,North-Central,FCT,24.06,20.68,30.14,9.5,0,0
2003-09-01,2003,9,North-Central,FCT,24.48,20.0,31.58,11.6,0,0
2003-10-01,2003,10,North-Central,FCT,25.32,20.26,32.2,11.9,0,0
2003-11-01,2003,11,North-Central,FCT,25.22,16.3,34.76,18.5,0,0
2003-12-01,2003,12,North-Central,FCT,24.57,13.59,36.42,22.8,5,0
2004-01-01,2004,1,North-Central,FCT,26.09,17.48,37.32,19.8,0,0
2004-02-01,2004,2,North-Central,FCT,27.78,17.81,41.94,24.1,3,0
2004-03-01,2004,3,North-Central,FCT,29.75,19.41,41.32,21.9,8,0
2004-04-01,2004,4,North-Central,FCT,28.0,22.56,37.93,15.4,7,0
2004-05-01,2004,5,North-Central,FCT,25.67,21.42,32.34,10.9,0,0
2004-06-01,2004,6,North-Central,FCT,24.95,20.96,30.71,9.8,0,0
2004-07-01,2004,7,North-Central,FCT,24.2,19.78,30.63,10.8,0,0
2004-08-01,2004,8,North-Central,FCT,24.21,20.53,30.21,9.7,0,0
2004-09-01,2004,9,North-Central,FCT,24.97,20.33,32.09,11.8,0,0
2004-10-01,2004,10,North-Central,FCT,25.69,20.34,35.46,15.1,4,0
2004-11-01,2004,11,North-Central,FCT,26.7,18.0,37.41,19.4,9,0
2004-12-01,2004,12,North-Central,FCT,26.72,16.74,38.16,21.4,1,0
2005-01-01,2005,1,North-Central,FCT,26.26,14.6,38.52,23.9,4,0
2005-02-01,2005,2,North-Central,FCT,29.74,20.4,41.14,20.7,2,0
2005-03-01,2005,3,North-Central,FCT,29.63,22.16,42.2,20.0,1,0
2005-04-01,2005,4,North-Central,FCT,29.21,22.95,40.83,17.9,3,0
2005-05-01,2005,5,North-Central,FCT,27.1,21.86,38.21,16.4,3,0
2005-06-01,2005,6,North-Central,FCT,26.17,21.48,35.9,14.4,8,0
2005-07-01,2005,7,North-Central,FCT,25.08,19.39,33.38,14.0,0,0
2005-08-01,2005,8,North-Central,FCT,25.01,19.9,32.44,12.5,0,0
2005-09-01,2005,9,North-Central,FCT,24.94,20.65,30.81,10.2,0,0
2005-10-01,2005,10,North-Central,FCT,25.09,19.17,32.53,13.4,0,0
2005-11-01,2005,11,North-Central,FCT,25.66,16.63,37.46,20.8,3,0
2005-12-01,2005,12,North-Central,FCT,26.6,17.43,37.97,20.5,7,0
2006-01-01,2006,1,North-Central,FCT,27.79,18.72,38.99,20.3,0,0
2006-02-01,2006,2,North-Central,FCT,28.7,20.1,39.51,19.4,0,0
2006-03-01,2006,3,North-Central,FCT,29.46,20.45,41.26,20.8,5,0
2006-04-01,2006,4,North-Central,FCT,29.11,19.93,42.54,22.6,0,0
2006-05-01,2006,5,North-Central,FCT,26.46,21.43,34.31,12.9,0,0
2006-06-01,2006,6,North-Central,FCT,26.12,21.62,34.93,13.3,0,0
2006-07-01,2006,7,North-Central,FCT,25.38,20.65,33.07,12.4,0,0
2006-08-01,2006,8,North-Central,FCT,24.14,20.35,29.39,9.0,0,0
2006-09-01,2006,9,North-Central,FCT,24.14,19.94,29.62,9.7,0,0
2006-10-01,2006,10,North-Central,FCT,25.35,20.32,31.33,11.0,0,0
2006-11-01,2006,11,North-Central,FCT,23.43,14.32,32.02,17.7,0,0
2006-12-01,2006,12,North-Central,FCT,22.91,13.23,34.75,21.5,0,0
2007-01-01,2007,1,North-Central,FCT,23.96,13.19,37.1,23.9,8,0
2007-02-01,2007,2,North-Central,FCT,27.2,15.93,38.28,22.4,5,0
2007-03-01,2007,3,North-Central,FCT,29.15,18.25,39.75,21.5,1,0
2007-04-01,2007,4,North-Central,FCT,28.5,23.08,37.34,14.3,2,0
2007-05-01,2007,5,North-Central,FCT,26.89,22.01,36.02,14.0,9,0
2007-06-01,2007,6,North-Central,FCT,24.87,21.07,30.07,9.0,0,0
2007-07-01,2007,7,North-Central,FCT,24.03,19.97,29.46,9.5,0,0
2007-08-01,2007,8,North-Central,FCT,23.47,19.67,28.84,9.2,0,0
2007-09-01,2007,9,North-Central,FCT,24.35,19.98,30.3,10.3,0,0
2007-10-01,2007,10,North-Central,FCT,24.61,20.2,31.09,10.9,0,0
2007-11-01,2007,11,North-Central,FCT,24.58,15.63,31.87,16.2,0,0
2007-12-01,2007,12,North-Central,FCT,22.33,12.2,31.8,19.6,0,0
2008-01-01,2008,1,North-Central,FCT,22.11,12.29,32.95,20.7,0,0
2008-02-01,2008,2,North-Central,FCT,23.83,14.31,35.12,20.8,7,0
2008-03-01,2008,3,North-Central,FCT,26.9,19.06,36.77,17.7,7,0
2008-04-01,2008,4,North-Central,FCT,27.0,20.57,37.7,17.1,2,0
2008-05-01,2008,5,North-Central,FCT,26.47,21.69,36.55,14.9,4,0
2008-06-01,2008,6,North-Central,FCT,25.27,20.28,33.03,12.8,0,0
2008-07-01,2008,7,North-Central,FCT,23.92,20.23,29.97,9.7,0,0
2008-08-01,2008,8,North-Central,FCT,23.56,19.91,29.8,9.9,0,0
2008-09-01,2008,9,North-Central,FCT,24.36,20.47,30.29,9.8,0,0
2008-10-01,2008,10,North-Central,FCT,24.9,16.58,31.62,15.0,0,0
2008-11-01,2008,11,North-Central,FCT,24.22,15.45,32.53,17.1,0,0
2008-12-01,2008,12,North-Central,FCT,24.01,13.7,32.73,19.0,0,0
2009-01-01,2009,1,North-Central,FCT,24.9,14.85,34.37,19.5,0,0
2009-02-01,2009,2,North-Central,FCT,26.69,16.96,37.31,20.4,9,0
2009-03-01,2009,3,North-Central,FCT,27.92,19.14,38.23,19.1,0,0
2009-04-01,2009,4,North-Central,FCT,26.81,22.3,35.81,13.5,1,0
2009-05-01,2009,5,North-Central,FCT,25.83,20.96,32.31,11.4,0,0
2009-06-01,2009,6,North-Central,FCT,24.88,20.68,31.32,10.6,0,0
2009-07-01,2009,7,North-Central,FCT,24.5,20.13,29.98,9.9,0,0
2009-08-01,2009,8,North-Central,FCT,24.1,20.51,29.23,8.7,0,0
2009-09-01,2009,9,North-Central,FCT,24.54,20.18,30.29,10.1,0,0
2009-10-01,2009,10,North-Central,FCT,24.64,19.68,31.71,12.0,0,0
2009-11-01,2009,11,North-Central,FCT,24.28,15.01,32.19,17.2,0,0
2009-12-01,2009,12,North-Central,FCT,23.73,13.34,34.56,21.2,0,0
2010-01-01,2010,1,North-Central,FCT,25.18,14.95,36.1,21.2,0,0
2010-02-01,2010,2,North-Central,FCT,27.53,16.51,38.65,22.1,9,0
2010-03-01,2010,3,North-Central,FCT,28.01,19.32,39.07,19.8,5,0
2010-04-01,2010,4,North-Central,FCT,27.9,21.88,39.29,17.4,8,0
2010-05-01,2010,5,North-Central,FCT,26.43,21.62,32.64,11.0,0,0
2010-06-01,2010,6,North-Central,FCT,25.26,20.16,32.49,12.3,0,0
2010-07-01,2010,7,North-Central,FCT,23.92,20.54,30.24,9.7,0,0
2010-08-01,2010,8,North-Central,FCT,23.77,19.82,28.98,9.2,0,0
2010-09-01,2010,9,North-Central,FCT,24.07,20.21,29.8,9.6,0,0
2010-10-01,2010,10,North-Central,FCT,24.64,20.2,29.92,9.7,0,0
2010-11-01,2010,11,North-Central,FCT,24.86,15.79,31.59,15.8,0,0
2010-12-01,2010,12,North-Central,FCT,22.73,12.46,32.56,20.1,0,0
2011-01-01,2011,1,North-Central,FCT,22.7,11.99,35.48,23.5,4,0
2011-02-01,2011,2,North-Central,FCT,26.06,18.37,36.67,18.3,6,0
2011-03-01,2011,3,North-Central,FCT,27.47,17.49,38.08,20.6,9,0
2011-04-01,2011,4,North-Central,FCT,27.37,20.38,37.66,17.3,8,0
2011-05-01,2011,5,North-Central,FCT,26.02,21.65,32.63,11.0,0,0
2011-06-01,2011,6,North-Central,FCT,25.07,20.74,32.46,11.7,0,0
2011-07-01,2011,7,North-Central,FCT,24.47,19.97,31.24,11.3,0,0
2011-08-01,2011,8,North-Central,FCT,23.93,18.93,29.96,11.0,0,0
2011-09-01,2011,9,North-Central,FCT,24.17,19.84,30.64,10.8,0,0
2011-10-01,2011,10,North-Central,FCT,24.74,18.64,31.45,12.8,0,0
2011-11-01,2011,11,North-Central,FCT,24.42,13.42,32.81,19.4,0,0
2011-12-01,2011,12,North-Central,FCT,22.96,13.24,33.95,20.7,0,0
2012-01-01,2012,1,North-Central,FCT,24.84,14.74,36.25,21.5,3,0
2012-02-01,2012,2,North-Central,FCT,27.97,18.41,38.32,19.9,4,0
2012-03-01,2012,3,North-Central,FCT,28.78,19.78,39.81,20.0,8,0
2012-04-01,2012,4,North-Central,FCT,27.55,21.29,37.23,15.9,3,0
2012-05-01,2012,5,North-Central,FCT,25.77,21.23,33.28,12.0,0,0
2012-06-01,2012,6,North-Central,FCT,24.69,20.09,31.03,10.9,0,0
